ResponseId,MainBranch,Employment,Country,US_State,UK_Country,EdLevel,Age1stCode,LearnCode,YearsCode,YearsCodePro,DevType,OrgSize,Currency,CompTotal,CompFreq,LanguageHaveWorkedWith,LanguageWantToWorkWith,DatabaseHaveWorkedWith,DatabaseWantToWorkWith,PlatformHaveWorkedWith,PlatformWantToWorkWith,WebframeHaveWorkedWith,WebframeWantToWorkWith,MiscTechHaveWorkedWith,MiscTechWantToWorkWith,ToolsTechHaveWorkedWith,ToolsTechWantToWorkWith,NEWCollabToolsHaveWorkedWith,NEWCollabToolsWantToWorkWith,OpSys,NEWStuck,NEWSOSites,SOVisitFreq,SOAccount,SOPartFreq,SOComm,NEWOtherComms,Age,Gender,Trans,Sexuality,Ethnicity,Accessibility,MentalHealth,SurveyLength,SurveyEase,ConvertedCompYearly
9202,I am a developer by profession,Employed full-time,United States of America,Virginia,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum;Online Courses or Certification",6,3,"Developer, back-end",20 to 99 employees,USD	United States dollar,NA,NA,Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;Python,Bash/Shell;Python;Ruby;Rust;TypeScript,MySQL;SQLite,PostgreSQL;SQLite,AWS;DigitalOcean;Heroku,AWS,Flask;jQuery;Ruby on Rails,Flask,NumPy,NumPy,Git,Git,IntelliJ;PyCharm;Sublime Text,IntelliJ;PyCharm;Sublime Text,Linux-based,Visit Stack Overflow;Google it;Do other work and come back later;Play games;Panic,Stack Overflow;Stack Exchange,Multiple times per day,No,NA,"No, not at all",No,25-34 years old,Man,No,Gay or Lesbian,White or of European descent,I am blind / have difficulty seeing,None of the above,Appropriate in length,Easy,NA
9203,"I am not primarily a developer, but I write code sometimes as part of my work","Independent contractor, freelancer, or self-employed",Brazil,NA,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);Friend or family member;Online Courses or Certification",25,10,Other (please specify):;Data scientist or machine learning specialist;Data or business analyst,"1,000 to 4,999 employees",BRL	Brazilian real,20000,Monthly,Bash/Shell;HTML/CSS;JavaScript;Python;R;SQL;VBA,Bash/Shell;HTML/CSS;Julia;R,SQLite,SQLite,NA,NA,Flask,NA,NumPy;Pandas,NA,Git,Git,RStudio;Vim;Visual Studio Code,RStudio;Vim;Visual Studio Code,Linux-based,Call a coworker or friend;Visit Stack Overflow;Google it;Watch help / tutorial videos;Do other work and come back later,Stack Overflow;Stack Exchange,A few times per week,Yes,Less than once per month or monthly,"No, not really",No,25-34 years old,Man,No,Straight / Heterosexual;Bisexual;Gay or Lesbian,White or of European descent;Hispanic or Latino/a/x,None of the above,NA,Too short,Easy,54972
9204,I am a developer by profession,Employed full-time,Canada,NA,NA,Some college/university study without earning a degree,5 - 10 years,"Other online resources (ex: videos, blogs, etc)",10,5,"Developer, front-end;Developer, full-stack;Developer, back-end;Student;Developer, embedded applications or devices;Designer;System administrator",2 to 9 employees,CAD	Canadian dollar,550,Weekly,Assembly;Bash/Shell;C;C++;HTML/CSS;JavaScript;Julia;Node.js;PHP;Python;Rust;SQL,Elixir;HTML/CSS;JavaScript;Julia;Python;Rust;SQL,MariaDB;Redis;SQLite,MariaDB;Redis;SQLite,AWS,AWS,jQuery;Svelte;Vue.js,Svelte,NumPy,Flutter;NumPy,Git,Git,Visual Studio Code,Visual Studio Code,Linux-based,Visit Stack Overflow;Go for a walk or other physical activity;Google it;Do other work and come back later;Other (please specify):,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,A few times per month or weekly,Neutral,Yes,18-24 years old,Man,No,Straight / Heterosexual,White or of European descent,I am deaf / hard of hearing,I have autism / an autism spectrum disorder (e.g. Asperger's),Appropriate in length,Easy,20800
9205,I am a student who is learning to code,"Student, full-time",Canada,NA,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Online Courses or Certification;Books / Physical media",5,NA,NA,NA,NA,NA,NA,Assembly;C;C#;Java;Python;SQL,C#;Haskell;Python;Rust;SQL,Microsoft SQL Server;PostgreSQL;SQLite,PostgreSQL;Redis,NA,NA,FastAPI;Flask;React.js;Spring,ASP.NET;FastAPI;Flask;React.js,NumPy;Torch/PyTorch,.NET Core / .NET 5;NumPy;Torch/PyTorch,Git,Git,IntelliJ;Visual Studio;Visual Studio Code,Visual Studio;Visual Studio Code,Windows Subsystem for Linux (WSL),Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Do other work and come back later,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,I have never participated in Q&A on Stack Overflow,"No, not really",No,18-24 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,NA,Too short,Easy,NA
9206,I am a developer by profession,"Independent contractor, freelancer, or self-employed",South Korea,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,"Other online resources (ex: videos, blogs, etc)",2,Less than 1 year,"Developer, desktop or enterprise applications",I don’t know,KRW	South Korean won,NA,Monthly,C#;JavaScript;SQL,C#;Python,Microsoft SQL Server;MongoDB,Microsoft SQL Server,Microsoft Azure,Microsoft Azure,ASP.NET;ASP.NET Core ;jQuery,ASP.NET;ASP.NET Core ,.NET Framework;.NET Core / .NET 5,.NET Framework;.NET Core / .NET 5,Git,Git,Visual Studio,IPython/Jupyter;Visual Studio;Visual Studio Code,Windows,Call a coworker or friend;Visit Stack Overflow;Google it,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Multiple times per day,"Yes, definitely",Yes,25-34 years old,Woman,No,Straight / Heterosexual,East Asian,None of the above,None of the above,Appropriate in length,Easy,NA
9207,I am a developer by profession,"Student, full-time",Canada,NA,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",18 - 24 years,School;Online Forum;Online Courses or Certification;Books / Physical media,NA,NA,NA,NA,NA,NA,NA,Dart;Python,Node.js;TypeScript,Firebase;MongoDB;MySQL,Firebase;MongoDB;MySQL,Google Cloud Platform,NA,React.js,React.js,Flutter;Keras;NumPy;TensorFlow,Keras;NumPy;React Native;TensorFlow,Git,Git,Visual Studio Code,Visual Studio Code,Windows,Google it;Other (please specify):,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,A few times per month or weekly,"Yes, definitely",No,18-24 years old,Man,No,Straight / Heterosexual,South Asian,None of the above,None of the above,Appropriate in length,Easy,NA
9208,I am a developer by profession,Employed full-time,Canada,NA,NA,Some college/university study without earning a degree,11 - 17 years,School,7,4,"Developer, back-end;Student;Developer, game or graphics","10,000 or more employees",CAD	Canadian dollar,8000,Monthly,Assembly;Bash/Shell;C;C++;JavaScript;Matlab;Rust;Swift;TypeScript,Rust,MongoDB;Redis,NA,NA,NA,React.js;Vue.js,React.js,NA,NA,Docker;Git;Kubernetes;Unity 3D;Unreal Engine;Yarn,Docker;Git,Android Studio;Eclipse;IntelliJ;Notepad++;Sublime Text;Visual Studio;Visual Studio Code;Xcode,Visual Studio Code,Windows,Visit Stack Overflow;Google it;Do other work and come back later,Stack Overflow;Stack Exchange,Daily or almost daily,No,NA,Neutral,No,18-24 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,72612
9209,I am a developer by profession,Employed full-time,United States of America,North Carolina,NA,Some college/university study without earning a degree,5 - 10 years,School;Friend or family member;Books / Physical media,35,25,"Developer, back-end","1,000 to 4,999 employees",USD	United States dollar,160000,Yearly,C#;Python;SQL,C#,Microsoft SQL Server;Redis,Microsoft SQL Server,Microsoft Azure,Microsoft Azure,ASP.NET;ASP.NET Core ;Vue.js,ASP.NET;ASP.NET Core ,.NET Framework;.NET Core / .NET 5;Apache Spark;NumPy;Pandas,.NET Framework;.NET Core / .NET 5;Apache Spark;NumPy;Pandas,Docker;Git;Kubernetes;Terraform,Docker;Git;Terraform,Notepad++;Rider;Visual Studio;Visual Studio Code,Notepad++;Rider;Visual Studio;Visual Studio Code,Windows,Call a coworker or friend;Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Do other work and come back later,Stack Overflow;Stack Exchange;Stack Overflow for Teams (private knowledge sharing & collaboration platform for companies),A few times per month or weekly,Yes,Less than once per month or monthly,"No, not at all",No,35-44 years old,Man,No,NA,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,160000
9210,I am a developer by profession,"Not employed, but looking for work",United States of America,California,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",25 - 34 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum;Online Courses or Certification;Books / Physical media",5,NA,"Developer, full-stack",NA,NA,NA,NA,HTML/CSS;Java;JavaScript;Node.js;SQL,Go;Rust;TypeScript,MySQL;PostgreSQL,DynamoDB;Elasticsearch;Redis,AWS,Microsoft Azure,Express;React.js,ASP.NET Core ,NA,NA,Git;Yarn,Ansible;Docker;Kubernetes;Terraform,Sublime Text;Visual Studio Code,Android Studio,MacOS,Visit Stack Overflow;Google it;Watch help / tutorial videos;Panic,Stack Overflow;Stack Exchange,Multiple times per day,Yes,Less than once per month or monthly,"No, not really",No,25-34 years old,Man,No,Straight / Heterosexual,East Asian,None of the above,I have a concentration and/or memory disorder (e.g. ADHD),Appropriate in length,Easy,NA
9211,I am a developer by profession,"Independent contractor, freelancer, or self-employed",Australia,NA,NA,Some college/university study without earning a degree,11 - 17 years,Other (please specify):,10,4,"Developer, mobile;Developer, front-end;Developer, full-stack;Developer, back-end;Database administrator;Developer, QA or test;Designer;Engineer, site reliability;System administrator;Senior Executive (C-Suite, VP, etc.)","Just me - I am a freelancer, sole proprietor, etc.",AUD	Australian dollar,40000,Yearly,Bash/Shell;HTML/CSS;PHP;PowerShell;SQL;Swift,NA,MariaDB;MySQL,NA,NA,NA,NA,NA,NA,NA,Git,NA,Visual Studio Code;Xcode,NA,MacOS,Visit Stack Overflow;Go for a walk or other physical activity;Google it;Do other work and come back later,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,Less than once per month or monthly,Neutral,No,25-34 years old,Man,No,Straight / Heterosexual,Prefer not to say,None of the above,I have autism / an autism spectrum disorder (e.g. Asperger's),Appropriate in length,Neither easy nor difficult,26724
9212,I am a developer by profession,"Independent contractor, freelancer, or self-employed",Colombia,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",18 - 24 years,School;Friend or family member;Online Courses or Certification,13,10,"Developer, front-end;Developer, full-stack",100 to 499 employees,USD	United States dollar,12500,Monthly,HTML/CSS;JavaScript;Node.js;TypeScript,HTML/CSS;JavaScript;Node.js;TypeScript,MySQL,MySQL;PostgreSQL,AWS;DigitalOcean;Google Cloud Platform,AWS;Google Cloud Platform,FastAPI;Gatsby;React.js;Vue.js,FastAPI;React.js,NA,NA,Docker;Git,Deno;Docker;Git,Vim;Visual Studio Code,Vim;Visual Studio Code,MacOS,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Google it,Stack Overflow;Stack Exchange,A few times per month or weekly,Yes,Less than once per month or monthly,"Yes, definitely",No,35-44 years old,Man,No,Straight / Heterosexual,Hispanic or Latino/a/x,None of the above,None of the above,Appropriate in length,Neither easy nor difficult,150000
9213,I am a student who is learning to code,"Student, part-time",Russian Federation,NA,NA,Some college/university study without earning a degree,11 - 17 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum;Friend or family member;Online Courses or Certification;Colleague;Books / Physical media",2,NA,NA,NA,NA,NA,NA,Python;R,C++;Python;R,NA,NA,NA,NA,Flask,NA,NumPy;Pandas,Hadoop;Keras;NumPy;Pandas;TensorFlow;Torch/PyTorch,NA,NA,IntelliJ;IPython/Jupyter;Notepad++;PyCharm;RStudio;Visual Studio Code,IPython/Jupyter;Notepad++;PyCharm;RStudio,Windows,Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Do other work and come back later,Stack Overflow;Stack Exchange,A few times per week,Yes,I have never participated in Q&A on Stack Overflow,"No, not at all",No,18-24 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Neither easy nor difficult,NA
9214,I am a developer by profession,"Not employed, but looking for work",United States of America,Oregon,NA,Some college/university study without earning a degree,Younger than 5 years,Coding Bootcamp;School;Friend or family member;Online Courses or Certification,35,NA,Other (please specify):,NA,NA,NA,NA,Dart;Java;JavaScript;Node.js;Python;SQL,Dart;Java;JavaScript;Node.js;Python;SQL;TypeScript,PostgreSQL,MongoDB;PostgreSQL,AWS;Heroku,AWS;Heroku,Express;Flask;React.js;Spring,Angular;Express;Flask;React.js;Spring,Flutter,Flutter,Git,Git,Android Studio;IntelliJ;PyCharm;Visual Studio Code,Android Studio;IntelliJ;PyCharm;Visual Studio Code,MacOS,Visit Stack Overflow;Google it;Watch help / tutorial videos,Stack Overflow,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,"No, not really",Yes,35-44 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Too short,Easy,NA
9215,I am a student who is learning to code,"Student, full-time",Canada,NA,NA,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",11 - 17 years,"Other online resources (ex: videos, blogs, etc);Online Courses or Certification",2,NA,NA,NA,NA,NA,NA,HTML/CSS;JavaScript;Node.js;Python,SQL;TypeScript,MongoDB;Redis,PostgreSQL,AWS;Heroku,NA,Express;React.js,Django,TensorFlow,TensorFlow,Git,NA,Visual Studio Code,NA,Windows,Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos,Stack Overflow;Stack Exchange,Daily or almost daily,Yes,I have never participated in Q&A on Stack Overflow,"Yes, definitely",Yes,Under 18 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,None of the above,Appropriate in length,Easy,NA
9216,I am a developer by profession,Employed full-time,United States of America,Maryland,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",5 - 10 years,"Other online resources (ex: videos, blogs, etc);School;Online Forum",18,8,"Developer, desktop or enterprise applications;Developer, QA or test;Developer, embedded applications or devices;DevOps specialist","10,000 or more employees",USD	United States dollar,112000,Yearly,Bash/Shell;C#;C++;Java;Python;SQL,C#;C++;Python,Microsoft SQL Server;MySQL;SQLite,Microsoft SQL Server;SQLite,NA,NA,ASP.NET;ASP.NET Core ;Django,ASP.NET;ASP.NET Core ,.NET Framework;.NET Core / .NET 5,.NET Framework;.NET Core / .NET 5,Git,Git,Eclipse;Notepad++;Vim;Visual Studio;Visual Studio Code,Eclipse;Notepad++;Vim;Visual Studio;Visual Studio Code,Linux-based,Call a coworker or friend;Go for a walk or other physical activity;Google it;Do other work and come back later,Stack Overflow;Stack Exchange,Multiple times per day,No,NA,Neutral,Yes,25-34 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,I have an anxiety disorder,Appropriate in length,Easy,112000
9217,I am a developer by profession,Employed full-time,Australia,NA,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",18 - 24 years,School;Online Courses or Certification,20,15,"Developer, full-stack","1,000 to 4,999 employees",AUD	Australian dollar,100000,Yearly,Bash/Shell;HTML/CSS;Java;JavaScript;Kotlin;PHP;PowerShell;SQL;Swift,Bash/Shell;HTML/CSS;JavaScript;PHP;SQL,Microsoft SQL Server;MySQL;Redis,MySQL;Redis,AWS,AWS,jQuery;Laravel;Symfony,jQuery;Laravel;Symfony,NA,NA,Docker;Git;Yarn,Docker;Git;Yarn,Android Studio;Eclipse;Notepad++;PHPStorm;Sublime Text;Xcode,Android Studio;Notepad++;PHPStorm;Xcode,Linux-based,Do other work and come back later,Stack Overflow,A few times per week,Yes,A few times per week,"Yes, somewhat",No,35-44 years old,Man,No,Straight / Heterosexual,South Asian,None of the above,None of the above,Too long,Neither easy nor difficult,66810
9218,I am a developer by profession,Employed full-time,United States of America,Virginia,NA,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)",11 - 17 years,School,21,13,"Developer, mobile;Developer, back-end;Academic researcher;Developer, QA or test;Developer, embedded applications or devices;Designer;System administrator","10,000 or more employees",USD	United States dollar,174000,Yearly,Assembly;Bash/Shell;C;C++,Assembly;Bash/Shell;C;C++,MySQL;SQLite,MySQL;SQLite,NA,NA,NA,NA,NA,NA,Git,Ansible;Docker;Git;Kubernetes,Android Studio;IntelliJ;Vim;Visual Studio Code,IntelliJ;Vim;Visual Studio Code,Linux-based,Call a coworker or friend;Visit Stack Overflow;Go for a walk or other physical activity;Google it;Watch help / tutorial videos;Do other work and come back later;Play games,Stack Overflow;Stack Exchange,A few times per week,Yes,I have never participated in Q&A on Stack Overflow,Neutral,No,35-44 years old,Man,No,Straight / Heterosexual,White or of European descent,None of the above,I have a concentration and/or memory disorder (e.g. ADHD),Appropriate in length,Easy,174000
9219,I am a developer by profession,Employed full-time,India,NA,NA,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)",11 - 17 years,School,15,9,"Developer, back-end;Developer, QA or test;Data or business analyst","1,000 to 4,999 employees",INR	Indian rupee,500000,Yearly,Java;JavaScript;Node.js;Python;SQL,Java;JavaScript;Node.js;Python;SQL,DynamoDB;Elasticsearch;MariaDB;MySQL;PostgreSQL,DynamoDB;Elasticsearch;MariaDB;MySQL;PostgreSQL,AWS,AWS,Angular,NA,Apache Spark;NumPy;Pandas,Apache Spark;NumPy;Pandas,Docker;Git;Kubernetes;Terraform,Docker;Git;Kubernetes;Terraform,IntelliJ;PyCharm;Sublime Text,IntelliJ;PyCharm;Sublime Text,MacOS,Visit Stack Overflow;Google it,Stack Overflow;Stack Exchange,Multiple times per day,Yes,A few times per month or weekly,"Yes, somewhat",No,35-44 years old,Man,No,Straight / Heterosexual,"Or, in your own words:",None of the above,None of the above,Too long,Difficult,6981
