Respondent,Professional,ProgramHobby,Country,University,EmploymentStatus,FormalEducation,MajorUndergrad,HomeRemote,CompanySize,CompanyType,YearsProgram,YearsCodedJob,YearsCodedJobPast,DeveloperType,WebDeveloperType,MobileDeveloperType,NonDeveloperType,CareerSatisfaction,JobSatisfaction,ExCoderReturn,ExCoderNotForMe,ExCoderBalance,ExCoder10Years,ExCoderBelonged,ExCoderSkills,ExCoderWillNotCode,ExCoderActive,PronounceGIF,ProblemSolving,BuildingThings,LearningNewTech,BoringDetails,JobSecurity,DiversityImportant,AnnoyingUI,FriendsDevelopers,RightWrongWay,UnderstandComputers,SeriousWork,InvestTimeTools,WorkPayCare,KinshipDevelopers,ChallengeMyself,CompetePeers,ChangeWorld,JobSeekingStatus,HoursPerWeek,LastNewJob,AssessJobIndustry,AssessJobRole,AssessJobExp,AssessJobDept,AssessJobTech,AssessJobProjects,AssessJobCompensation,AssessJobOffice,AssessJobCommute,AssessJobRemote,AssessJobLeaders,AssessJobProfDevel,AssessJobDiversity,AssessJobProduct,AssessJobFinances,ImportantBenefits,ClickyKeys,JobProfile,ResumePrompted,LearnedHiring,ImportantHiringAlgorithms,ImportantHiringTechExp,ImportantHiringCommunication,ImportantHiringOpenSource,ImportantHiringPMExp,ImportantHiringCompanies,ImportantHiringTitles,ImportantHiringEducation,ImportantHiringRep,ImportantHiringGettingThingsDone,Currency,Overpaid,TabsSpaces,EducationImportant,EducationTypes,SelfTaughtTypes,TimeAfterBootcamp,CousinEducation,WorkStart,HaveWorkedLanguage,WantWorkLanguage,HaveWorkedFramework,WantWorkFramework,HaveWorkedDatabase,WantWorkDatabase,HaveWorkedPlatform,WantWorkPlatform,IDE,AuditoryEnvironment,Methodology,VersionControl,CheckInCode,ShipIt,OtherPeoplesCode,ProjectManagement,EnjoyDebugging,InTheZone,DifficultCommunication,CollaborateRemote,MetricAssess,EquipmentSatisfiedMonitors,EquipmentSatisfiedCPU,EquipmentSatisfiedRAM,EquipmentSatisfiedStorage,EquipmentSatisfiedRW,InfluenceInternet,InfluenceWorkstation,InfluenceHardware,InfluenceServers,InfluenceTechStack,InfluenceDeptTech,InfluenceVizTools,InfluenceDatabase,InfluenceCloud,InfluenceConsultants,InfluenceRecruitment,InfluenceCommunication,StackOverflowDescribes,StackOverflowSatisfaction,StackOverflowDevices,StackOverflowFoundAnswer,StackOverflowCopiedCode,StackOverflowJobListing,StackOverflowCompanyPage,StackOverflowJobSearch,StackOverflowNewQuestion,StackOverflowAnswer,StackOverflowMetaChat,StackOverflowAdsRelevant,StackOverflowAdsDistracting,StackOverflowModeration,StackOverflowCommunity,StackOverflowHelpful,StackOverflowBetter,StackOverflowWhatDo,StackOverflowMakeMoney,Gender,HighestEducationParents,Race,SurveyLong,QuestionsInteresting,QuestionsConfusing,InterestedAnswers,Salary,ExpectedSalary
9124,Student,"Yes, I program as a hobby",Germany,No,Employed full-time,Master's degree,Computer science or software engineering,Never,100 to 499 employees,"Privately-held limited company, not in startup mode",16 to 17 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"With a soft ""g,"" like ""jiff""",Strongly agree,Strongly agree,Agree,Somewhat agree,Agree,Agree,Agree,Agree,Strongly disagree,Agree,Agree,Strongly disagree,Disagree,Strongly agree,Agree,Disagree,Somewhat agree,I am not interested in new job opportunities,NA,Less than a year ago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Expected work hours,Yes,LinkedIn,NA,A general-purpose job board,Important,Important,Important,Not very important,Important,Important,Not very important,Important,Not very important,Not very important,Euros (€),NA,Tabs,NA,NA,NA,NA,NA,8:00 AM,Java; JavaScript; SQL; TypeScript,Java; JavaScript; SQL,AngularJS; Node.js,AngularJS; Node.js,MongoDB; PostgreSQL,MongoDB; PostgreSQL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Not much influence,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9125,Professional developer,"Yes, I program as a hobby",India,"Yes, full-time",Employed full-time,Bachelor's degree,Computer engineering or electrical/electronics engineering,Never,I prefer not to answer,"Privately-held limited company, not in startup mode",9 to 10 years,5 to 6 years,NA,Web developer; Developer with a statistics or mathematics background,NA,NA,NA,7,7,NA,NA,NA,NA,NA,NA,NA,NA,"Enunciating each letter: ""gee eye eff""",Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Agree,Strongly agree,Agree,Agree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Disagree,Disagree,Strongly agree,Disagree,Somewhat agree,"I'm not actively looking, but I am open to new opportunities",16,Between 1 and 2 years ago,Important,Important,Important,Important,Important,Important,Important,Important,Somewhat important,Important,Somewhat important,Important,Important,Important,Important,Health benefits; Education sponsorship; Remote options; Child/elder care; Meals,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Both,Not very important,Online course; Part-time/evening course; Self-taught,Official documentation; Trade book; Stack Overflow Q&A; Built-in help; Other,NA,NA,9:00 AM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agile; Extreme; Mob; Evidence-based SWE; Domain-driven design,I don't use version control,Multiple times a day,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Somewhat agree,Disagree,Disagree,Release frequency; Customer satisfaction; Benchmarked product performance; On time/in budget; Revenue performance; Manager's rating; Peers' rating; Self-rating,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,No influence at all,No influence at all,No influence at all,No influence at all,Some influence,No influence at all,No influence at all,No influence at all,Some influence,No influence at all,No influence at all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9126,Professional developer,"Yes, I program as a hobby",India,No,Employed full-time,Bachelor's degree,Computer science or software engineering,A few days each month,20 to 99 employees,"Privately-held limited company, not in startup mode",5 to 6 years,2 to 3 years,NA,Web developer; Graphic designer,NA,NA,NA,5,4,NA,NA,NA,NA,NA,NA,NA,NA,"Enunciating each letter: ""gee eye eff""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Monster; Naukri,A recruiter contacted me,"A friend, family member, or former colleague told me",Somewhat important,Very important,Important,Not very important,Somewhat important,Not very important,Somewhat important,Important,Not very important,Somewhat important,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agile; Scrum; Kanban,Subversion,A few times a month,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9127,Student,"Yes, I program as a hobby",Russian Federation,"Yes, full-time","Not employed, but looking for work",Secondary school,NA,NA,NA,NA,2 to 3 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I am actively looking for a job,4,Not applicable/ never,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Health benefits; Equipment; Education sponsorship,No,Other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Russian rubles (?),NA,Tabs,NA,NA,NA,NA,NA,9:00 AM,Java; JavaScript; Python,Java,React,NA,NA,MongoDB; PostgreSQL,Android; Windows Desktop; Linux Desktop,Linux Desktop; Amazon Web Services (AWS),Atom; Vim; IntelliJ,Turn on some music,NA,Git,A few times a month,NA,NA,NA,NA,NA,NA,NA,Customer satisfaction; On time/in budget,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I've visited Stack Overflow, but haven't logged in/created an account",9,Desktop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gender non-conforming,High school,White or of European descent,Somewhat agree,Agree,Disagree,Strongly agree,NA,NA
9128,Student,"Yes, I program as a hobby",Germany,No,"Not employed, and not looking for work",Primary/elementary school,NA,NA,NA,NA,3 to 4 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I am not interested in new job opportunities,NA,Not applicable/ never,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9129,Professional developer,"Yes, I program as a hobby",Israel,No,Employed full-time,Master's degree,Computer science or software engineering,A few days each month,"10,000 or more employees",Publicly-traded corporation,18 to 19 years,10 to 11 years,NA,Web developer,Full stack Web developer,NA,NA,8,8,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Agree,Agree,Agree,Somewhat agree,Somewhat agree,Agree,Strongly agree,Agree,Disagree,Disagree,Agree,Agree,Disagree,Agree,Agree,Agree,Somewhat agree,"I'm not actively looking, but I am open to new opportunities",1,Between 2 and 4 years ago,Somewhat important,Very important,Important,Very important,Important,Somewhat important,Important,Important,Somewhat important,Not very important,Not very important,Important,Somewhat important,Important,Somewhat important,Vacation/days off; Health benefits; Equipment; Expected work hours; Meals,No,LinkedIn,I was just giving it a regular update,I was contacted directly by someone at the company (e.g. internal recruiter),Somewhat important,Not very important,Very important,Somewhat important,Not very important,Somewhat important,Important,Important,Not very important,Important,U.S. dollars ($),Neither underpaid nor overpaid,Tabs,Very important,On-the-job training; Self-taught; Open source contributions,Official documentation; Stack Overflow Q&A; Non-Stack online communities; Company internal community; Built-in help,NA,NA,9:00 AM,Java; JavaScript,Java; JavaScript,Firebase,Firebase,NA,NA,NA,NA,Vim,Keep the room absolutely quiet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,I have created a CV or Developer Story on Stack Overflow,9,Desktop; Android browser,At least once each week,Several times,Once or twice,Once or twice,Haven't done at all,Several times,At least once each week,Haven't done at all,Somewhat agree,Strongly disagree,Strongly disagree,Agree,Strongly agree,Strongly agree,Somewhat agree,Strongly disagree,Male,A doctoral degree,White or of European descent,Somewhat agree,Agree,Disagree,Agree,132e3,NA
9130,Professional developer,No,Germany,No,Employed full-time,Bachelor's degree,Computer science or software engineering,Never,"10,000 or more employees",Publicly-traded corporation,18 to 19 years,7 to 8 years,NA,Desktop applications developer; Systems administrator,NA,NA,NA,9,8,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Strongly agree,Agree,Strongly disagree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Agree,Agree,Agree,Disagree,Strongly disagree,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,LinkedIn; Xing,A recruiter contacted me,A general-purpose job board,Somewhat important,Not very important,Somewhat important,Not at all important,Not very important,Not very important,Not at all important,Important,Not at all important,Important,Euros (€),Neither underpaid nor overpaid,Spaces,Somewhat important,Industry certification; On-the-job training,NA,NA,Return to college; Get a job as a QA tester; Buy books and work through the exercises; Other,9:00 AM,Groovy; Java,Groovy; Java,NA,NA,Cassandra,Cassandra,Windows Desktop; Linux Desktop,Windows Desktop; Linux Desktop,Notepad++; Eclipse,Something else,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very satisfied,Satisfied,Very satisfied,Very satisfied,Very satisfied,Satisfied,Not much influence,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,Not much influence,No influence at all,No influence at all,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",10,Desktop; Android app,At least once each week,Once or twice,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Haven't done at all,Somewhat agree,Disagree,Disagree,Agree,Strongly agree,Strongly agree,Strongly disagree,Strongly disagree,Male,A master's degree,White or of European descent,Somewhat agree,Agree,Strongly disagree,Strongly agree,43010.752688172,NA
9131,Professional developer,"Yes, I program as a hobby",Czech Republic,No,Employed full-time,Master's degree,A business discipline,Never,20 to 99 employees,"Privately-held limited company, not in startup mode",20 or more years,20 or more years,NA,Web developer; Embedded applications/devices developer; Desktop applications developer; Database administrator,NA,NA,NA,6,6,NA,NA,NA,NA,NA,NA,NA,NA,"With a soft ""g,"" like ""jiff""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat agree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,LinkedIn,A friend told me about a job opportunity,A general-purpose job board,Important,Very important,Somewhat important,Not at all important,Somewhat important,Not very important,Not at all important,Somewhat important,Not at all important,Not at all important,NA,NA,Tabs,Not very important,Bootcamp; Industry certification; Self-taught; Hackathon; Open source contributions,Official documentation; Trade book; Textbook; Stack Overflow Q&A; Stack Overflow Docs; Non-Stack online communities; Built-in help,I got a job as a developer before completing the program,Contribute to open source; Buy books and work through the exercises,7:00 AM,C; C++; C#; Java; Lua; SQL,C; C++; C#; Java; Lua; SQL,.NET Core,.NET Core,SQL Server; Oracle,SQL Server; Oracle,Windows Desktop; Arduino,Android; Windows Phone; Windows Desktop; Arduino; Raspberry Pi,Notepad++; Eclipse; IntelliJ; Visual Studio,Turn on some music,Waterfall,Subversion,Multiple times a day,Strongly agree,Strongly disagree,Disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly disagree,Customer satisfaction; On time/in budget; Manager's rating; Self-rating,Satisfied,Satisfied,Satisfied,Satisfied,Somewhat satisfied,Very satisfied,I am the final decision maker,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,Some influence,Not much influence,"I've visited Stack Overflow, but haven't logged in/created an account",7,Desktop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,A master's degree,NA,NA,NA,NA,NA,NA,NA
9132,Professional developer,"Yes, both",India,"Yes, part-time",Employed full-time,Some college/university study without earning a bachelor's degree,Computer programming or Web development,About half the time,10 to 19 employees,"Sole proprietorship or partnership, not in startup mode",2 to 3 years,1 to 2 years,NA,Web developer,Back-end Web developer,NA,NA,9,3,NA,NA,NA,NA,NA,NA,NA,NA,"With a soft ""g,"" like ""jiff""",Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Disagree,Strongly agree,Agree,Strongly agree,Agree,Agree,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,Hired.com; Indeed; LinkedIn; Monster; Naukri,I was just giving it a regular update,I was contacted directly by someone at the company (e.g. internal recruiter),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Indian rupees (?),NA,Tabs,Somewhat important,Online course; Self-taught,Official documentation; Stack Overflow Q&A; Stack Overflow Docs; Non-Stack online communities,NA,NA,10:00 AM,JavaScript; Python,JavaScript; Python,AngularJS,AngularJS,MongoDB; PostgreSQL; SQLite,MongoDB; SQL Server; MySQL; PostgreSQL; Oracle; SQLite,NA,NA,NA,NA,Agile,Git,Multiple times a day,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9133,Professional developer,"Yes, I program as a hobby",Germany,No,Employed full-time,Master's degree,Computer programming or Web development,Never,20 to 99 employees,"Privately-held limited company, not in startup mode",14 to 15 years,8 to 9 years,NA,Embedded applications/devices developer; Desktop applications developer; Quality assurance engineer,NA,NA,NA,7,2,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Strongly agree,Strongly agree,Somewhat agree,Strongly disagree,Agree,Disagree,Agree,Agree,Strongly disagree,Strongly disagree,Agree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,I am actively looking for a job,1,Less than a year ago,Not very important,Not very important,Important,Somewhat important,Important,Very important,Important,Important,Important,Not very important,Somewhat important,Very important,Not very important,Not at all important,Somewhat important,Retirement; Vacation/days off; Equipment; Long-term leave; Expected work hours,Yes,LinkedIn; Xing,I was just giving it a regular update,I was contacted directly by someone at the company (e.g. internal recruiter),Somewhat important,Important,Somewhat important,Somewhat important,Somewhat important,Not very important,Not very important,Not very important,Not at all important,Somewhat important,NA,NA,Spaces,NA,NA,NA,NA,NA,8:00 AM,C++; SQL,C++; PHP; SQL,NA,NA,Oracle,NA,Windows Desktop,Windows Desktop,Eclipse; Visual Studio,Turn on some music,Waterfall; Agile; Scrum; Extreme; Pair; Kanban,Git,Multiple times a day,Disagree,Disagree,Disagree,Somewhat agree,Somewhat agree,Strongly disagree,Agree,Peers' rating,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,No influence at all,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",6,Desktop; iOS app; Android app,At least once each week,Several times,Once or twice,Haven't done at all,Once or twice,Once or twice,Several times,Haven't done at all,Disagree,Strongly disagree,Somewhat agree,Somewhat agree,Agree,Disagree,Somewhat agree,Somewhat agree,Male,High school,White or of European descent,Somewhat agree,Somewhat agree,Disagree,Somewhat agree,NA,NA
9134,Professional developer,"Yes, both",India,"Yes, full-time",Employed full-time,Master's degree,Computer science or software engineering,About half the time,20 to 99 employees,I don't know,2 to 3 years,1 to 2 years,NA,Mobile developer,NA,iOS,NA,9,8,NA,NA,NA,NA,NA,NA,NA,NA,"With a soft ""g,"" like ""jiff""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I'm not actively looking, but I am open to new opportunities",2,Less than a year ago,Important,Somewhat important,Somewhat important,Not very important,Not very important,Somewhat important,Important,Important,Important,Important,Not at all important,Very important,Not very important,Somewhat important,Very important,Remote options,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Indian rupees (?),Greatly overpaid,Spaces,Important,Online course,NA,NA,NA,NA,Objective-C; Swift,NA,NA,NA,SQLite,NA,iOS; Mac OS,NA,Xcode,Turn on some music,Mob,NA,Once a day,NA,NA,NA,Agree,NA,NA,NA,Bugs found,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I've visited Stack Overflow, but haven't logged in/created an account",8,iOS browser; iOS app,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Male,A master's degree,I don’t know,NA,NA,NA,NA,0.0440463955366319,NA
9135,Student,No,India,"Yes, full-time","Not employed, but looking for work",Bachelor's degree,Computer science or software engineering,NA,NA,NA,2 to 3 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",Somewhat agree,Somewhat agree,Agree,Agree,Strongly agree,Somewhat agree,Agree,Agree,Agree,Strongly agree,Disagree,Agree,Strongly agree,Agree,Disagree,Agree,Disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No,LinkedIn,NA,NA,Very important,Very important,Very important,Very important,Important,Not at all important,Not at all important,Important,Important,Very important,NA,NA,Spaces,NA,Part-time/evening course,NA,NA,NA,7:00 AM,C,C,NA,NA,SQL Server,NA,Windows Desktop; Arduino,NA,NA,Turn on some music,NA,Zip file back-ups,Once a day,Agree,Agree,Strongly agree,Somewhat agree,Somewhat agree,Disagree,Somewhat agree,NA,Satisfied,Satisfied,Satisfied,Satisfied,Somewhat satisfied,Satisfied,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I've heard of Stack Overflow, but have never visited",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Female,A master's degree,South Asian,Strongly agree,Somewhat agree,Disagree,Strongly agree,NA,NA
9136,Student,"Yes, both",Bulgaria,"Yes, full-time","Independent contractor, freelancer, or self-employed",Some college/university study without earning a bachelor's degree,Computer science or software engineering,All or almost all the time (I'm full-time remote),NA,NA,1 to 2 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"With a hard ""g,"" like ""gift""",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I'm not actively looking, but I am open to new opportunities",1,Not applicable/ never,Very important,Important,Not very important,Important,Very important,Not very important,Somewhat important,Important,Important,Very important,Not very important,Important,Somewhat important,Important,Somewhat important,Retirement; Private office; Remote options,No,NA,NA,NA,Important,Important,Important,Somewhat important,Somewhat important,Important,Not very important,Not very important,Somewhat important,Important,NA,NA,Spaces,NA,Self-taught; Open source contributions,Official documentation; Stack Overflow Q&A,NA,NA,9:00 AM,C; C++; C#; SQL,Assembly; C; C++,NA,NA,SQL Server,SQL Server,Windows Desktop; Linux Desktop,Windows Desktop; Linux Desktop,Atom; Notepad++; Sublime Text; Visual Studio,Keep the room absolutely quiet,NA,Git,Multiple times a day,Disagree,Somewhat agree,Somewhat agree,Somewhat agree,Agree,Disagree,Somewhat agree,Lines of code; Bugs found; Hours worked; Benchmarked product performance; On time/in budget; Peers' rating,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I have a login for Stack Overflow, but haven't created a CV or Developer Story",10,Desktop; Android browser,At least once each week,Once or twice,Several times,Haven't done at all,Haven't done at all,Several times,At least once each week,Haven't done at all,Somewhat agree,Disagree,Disagree,Agree,Agree,Agree,Somewhat agree,Disagree,Male,"Some college/university study, no bachelor's degree",White or of European descent,Disagree,Agree,Strongly disagree,Strongly agree,NA,1081.08108108108
