,collector,country,un_subregion,so_region,age_range,age_midpoint,gender,self_identification,occupation,occupation_group,experience_range,experience_midpoint,salary_range,salary_midpoint,big_mac_index,tech_do,tech_want,aliens,programming_ability,employment_status,industry,company_size_range,team_size_range,women_on_team,remote,job_satisfaction,job_discovery,dev_environment,commit_frequency,hobby,dogs_vs_cats,desktop_os,unit_testing,rep_range,visit_frequency,why_learn_new_tech,education,open_to_new_job,new_job_value,job_search_annoyance,interview_likelihood,how_to_improve_interview_process,star_wars_vs_star_trek,agree_tech,agree_notice,agree_problemsolving,agree_diversity,agree_adblocker,agree_alcohol,agree_loveboss,agree_nightcode,agree_legacy,agree_mars,important_variety,important_control,important_sameend,important_newtech,important_buildnew,important_buildexisting,important_promotion,important_companymission,important_wfh,important_ownoffice,developer_challenges,why_stack_overflow
32805,Meta Stack Overflow Post,Netherlands,Western Europe,Western Europe,< 20,16.0,Male,Programmer,Student,Student,Less than 1 year,0.5,Unemployed,,3.71,F#; JavaScript; Ruby; SQL; Visual Basic,JavaScript,No,5.0,I'm a student,,,,,,,,Visual Studio; Xamarin,A couple times a week,5-10 hours per week,Dogs,Windows 10,Yes,2 - 100,Very rarely,I'm curious,I'm self-taught,"I'm not actively looking, but I am open to new opportunities",Building something that's significant; Building something that's innovative,Other (please specify),10%,Offer remote interviews (e.g. via video conference); Introduce me to the team,Star Wars,Neutral,Agree completely,Agree completely,Agree completely,Agree completely,Disagree completely,Neutral,Agree somewhat,Neutral,Disagree completely,This is very important,This is somewhat important,I don't care about this,This is very important,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,I don't care about this,Fragile code base; Unrealistic expectations; Poor documentation; Poor infrastructure or equipment,To receive help on my personal projects; Beacause I love to learn
32926,Meta Stack Overflow Post,Netherlands,Western Europe,Western Europe,20-24,22.0,Male,Developer; Programmer,Back-end web developer,Back-end web developer,6 - 10 years,8.0,"$20,000 - $30,000",25000.0,3.71,JavaScript; PHP; SQL,Arduino / Raspberry Pi; C#; PHP; SQL,Other (please specify),7.0,Employed full-time,Web Services,5-9 employees,1-4 people,1,Never,I'm somewhat dissatisfied with my job,A friend referred me,Notepad++; NetBeans,A couple times a week,2-5 hours per week,Other (please specify),Windows 7,Other (please specify),101 - 500,Multiple times a day,I want to be a better developer,I'm self-taught,I am actively looking for a new job,Salary; Opportunity for advancement; Quality of colleagues; Company culture,Taking time off work to interview,10%,Show me more live code; Introduce me to the team,Star Wars,Agree somewhat,Disagree somewhat,Agree completely,Neutral,Disagree completely,Disagree completely,Neutral,Agree somewhat,Disagree completely,Disagree completely,This is somewhat important,This is somewhat important,I don't care about this,This is somewhat important,This is very important,I don't care about this,This is very important,I don't care about this,I don't care about this,This is somewhat important,Unrealistic expectations; Non-technical management,To get help for my job; To give help to others; To receive help on my personal projects; Beacause I love to learn
32983,Meta Stack Overflow Post,Netherlands,Western Europe,Western Europe,< 20,16.0,Male,Developer,Student,Student,1 - 2 years,1.5,Unemployed,,3.71,C#; SQL,C#; PHP,Yes,5.0,I'm a student,,,,,,,,Visual Studio,"I don't ""check-in or commit code"", but I do put code into production somewhat frequently",1-2 hours per week,Dogs,Windows 7,I don't know,I don't have an account,Multiple times a day,I'm curious,I'm self-taught,I am not interested in new job opportunities,Equity,Taking time off work to interview,50%,Fewer brainteasers,,,,,,,,,,,,,,,,,,,,,,,
32998,Meta Stack Overflow Post,Netherlands,Western Europe,Western Europe,40-49,44.5,Male,Developer,Desktop developer,Desktop developer,11+ years,13.0,"$50,000 - $60,000",55000.0,3.71,,,Yes,8.0,Employed full-time,,20-99 employees,10-14 people,1,I rarely work remotely,I'm somewhat satisfied with my job,,,A couple times a week,10-20 hours per week,Cats,Windows 10,Yes,I'm not sure,Multiple times a day,To keep my skills up to date,I'm self-taught,I am not interested in new job opportunities,Salary; Company size; Quality of colleagues,,,,Star Wars,Agree somewhat,Neutral,Agree somewhat,Agree somewhat,Agree completely,Neutral,Neutral,Agree completely,Agree somewhat,Neutral,This is very important,This is very important,I don't care about this,This is very important,This is very important,This is very important,This is somewhat important,This is very important,I don't care about this,I don't care about this,Poor team dynamics; Interacting with stupid people; Trying to be nice,To get help for my job
33001,Meta Stack Overflow Post,Netherlands,Western Europe,Western Europe,40-49,44.5,Male,,System administrator,System administrator,11+ years,13.0,,,3.71,"Arduino / Raspberry Pi; Cloud (AWS, GAE, Azure, etc.); Python","Arduino / Raspberry Pi; Cloud (AWS, GAE, Azure, etc.); Python",Yes,,Employed full-time,Internet,20-99 employees,1-4 people,0,I rarely work remotely,I love my job,Contacted by company (in-house recruiter),Vim,A few times a month,1-2 hours per week,Dogs,Ubuntu,Yes,I'm not sure,Once a month,I'm curious,"I'm self-taught; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.)",I am not interested in new job opportunities,Office location,Other (please specify),0%,interview_coffee; Show me the space in which I will work,Star Wars,Agree somewhat,Neutral,Agree somewhat,Agree somewhat,Agree somewhat,Disagree completely,Neutral,Disagree somewhat,Neutral,Disagree completely,This is somewhat important,This is somewhat important,I don't care about this,This is somewhat important,This is somewhat important,This is somewhat important,I don't care about this,This is somewhat important,This is somewhat important,This is somewhat important,,
33022,Meta Stack Overflow Post,Netherlands,Western Europe,Western Europe,35-39,37.0,Male,Manager; Expert,Engineering manager,Engineering manager,11+ years,13.0,"$70,000 - $80,000",75000.0,3.71,"Cloud (AWS, GAE, Azure, etc.); iOS; JavaScript; LAMP; Node.js; PHP; SQL; SQL Server; WordPress","Cordova; Cloud (AWS, GAE, Azure, etc.); iOS; JavaScript; LAMP; Node.js; PHP; Python; Swift; Windows Phone",Yes,7.0,Employed full-time,Media / Advertising,20-99 employees,10-14 people,1,Never,Other (please specify),A friend referred me,Sublime; Vim; Eclipse; PhpStorm; Xcode,Other (please specify),None,Other (please specify),Mac OS X,Yes,"1,001 - 5,000",Once a week,To keep my skills up to date,"I'm self-taught; On-the-job training; Part-time program (e.g. night school); Online class (e.g. Coursera, Codecademy, Khan Academy, etc.); Some college coursework in Computer Science (or related field)",I am not interested in new job opportunities,Work/life balance; Company culture; Building something that's significant,Writing cover letters,100%,Introduce me to the team; Fewer brainteasers,Star Trek,Agree somewhat,Agree completely,Agree completely,Agree completely,Agree completely,Agree completely,Agree somewhat,Disagree somewhat,Agree somewhat,Agree completely,This is somewhat important,This is very important,This is very important,This is very important,This is somewhat important,This is very important,This is somewhat important,This is very important,This is somewhat important,This is somewhat important,Inefficient development processes; Unrealistic expectations,To get help for my job; To give help to others; whyso_onlinepresence; To discover new job opportunities; To demonstrate that I'm good at what I do; To communicate with others like me; To receive help on my personal projects; Beacause I love to learn
33048,Meta Stack Overflow Post,Netherlands,Western Europe,Western Europe,35-39,37.0,Female,Developer; Engineer; Programmer,,,2 - 5 years,3.5,,,3.71,Perl; Python; R; SharePoint,Python,Yes,7.0,Employed full-time,Media / Advertising,"5,000-9,999 employees",1-4 people,0,Part-time remote,I'm somewhat satisfied with my job,"Other job website e.g. Indeed, Monster, Dice, Xing, etc.",Eclipse,Multiple times a day,2-5 hours per week,Cats,Debian,I don't know,2 - 100,Once a day,I learn new technology when my job requires it,"I'm self-taught; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.)","I'm not actively looking, but I am open to new opportunities",Work/life balance; Quality of colleagues; Building something that's significant,Searching for a job that seems interesting,30%,Show me the space in which I will work; Prepare me for who I will be speaking with,Star Wars; Star Trek,Disagree somewhat,Agree completely,Agree completely,Agree somewhat,Neutral,Agree somewhat,Neutral,Neutral,Disagree completely,Disagree completely,This is somewhat important,This is somewhat important,I don't care about this,This is very important,This is somewhat important,This is somewhat important,I don't care about this,I don't care about this,This is somewhat important,I don't care about this,Poor documentation; Non-technical management; Unspecific requirements,To get help for my job; To receive help on my personal projects; Beacause I love to learn
33116,Meta Stack Overflow Post,Netherlands,Western Europe,Western Europe,35-39,37.0,Male,Developer; Engineer; Programmer; Rockstar; Expert,Back-end web developer,Back-end web developer,11+ years,13.0,"$80,000 - $90,000",85000.0,3.71,LAMP; PHP,LAMP; PHP,Other (please specify),8.0,Freelance / Contractor,Retail,20-99 employees,5-9 people,0,Never,I'm somewhat satisfied with my job,Contacted by external recruiter,PhpStorm,Multiple times a day,1-2 hours per week,Other (please specify),Ubuntu,Yes,I'm not sure,Multiple times a day,I want to be a better developer,B.S. in Computer Science (or related field),I am not interested in new job opportunities,Salary; Equity; Industry; Tech stack; Work/life balance; Office location; Company culture; Company reputation; Flexible work hours,The interview process,80%,,Star Wars; Star Trek,Agree somewhat,Neutral,Agree somewhat,Agree somewhat,Disagree somewhat,Disagree somewhat,Agree somewhat,Agree somewhat,Neutral,Disagree somewhat,I don't care about this,This is somewhat important,I don't care about this,This is somewhat important,This is somewhat important,This is somewhat important,I don't care about this,This is somewhat important,I don't care about this,I don't care about this,Poor team dynamics; Corporate policies; Non-technical management,To get help for my job; Because I can't do my job without it; Beacause I love to learn
33158,Meta Stack Overflow Post,Netherlands,Western Europe,Western Europe,25-29,27.0,Male,Engineer; Sr. Developer; Ninja; Full-stack Developer; Hacker,"Executive (VP of Eng., CTO, CIO, etc.)","Executive (VP of Eng., CTO, CIO, etc.)",11+ years,13.0,Rather not say,,3.71,AngularJS; Go; JavaScript; Python; Rust; SQL,Go; ReactJS; Ruby,Yes,8.0,Freelance / Contractor,Finance / Banking,I am not part of a company,I am not on a team,"I am not on a ""team""",Part-time remote,I'm somewhat satisfied with my job,Self-employed - I created my own job,Vim,Multiple times a day,5-10 hours per week,Other (please specify),Mac OS X,Yes,101 - 500,Once a day,I'm curious,I'm self-taught; Some college coursework in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Salary; Ability to make or influence important decisions; Tech stack; Work/life balance; Office location; Company culture; Remote working option; Flexible work hours; Building something that's innovative,Writing my CV and keeping it updated,70%,Show me more live code; Be more flexible about interview scheduling; Offer remote interviews (e.g. via video conference); interview_coffee,Star Wars,Agree somewhat,Agree somewhat,Agree completely,Agree completely,Agree completely,Neutral,Neutral,Agree completely,Disagree completely,Disagree completely,This is somewhat important,This is very important,I don't care about this,This is very important,This is very important,I don't care about this,I don't care about this,This is somewhat important,This is very important,This is somewhat important,Poor team dynamics; Inefficient development processes; Unrealistic expectations; Corporate policies; Outdated technologies; Non-technical management; Interacting with stupid people; Unspecific requirements,To give help to others; whyso_onlinepresence; To receive help on my personal projects
33163,Meta Stack Overflow Post,Netherlands,Western Europe,Western Europe,25-29,27.0,Male,Developer; Engineer,Desktop developer,Desktop developer,2 - 5 years,3.5,"$30,000 - $40,000",35000.0,3.71,Android; C#; Java,Android; C#; Java,Other (please specify),8.0,Employed full-time,Software Products,100-499 employees,5-9 people,0,I rarely work remotely,I love my job,Career fair,Android Studio; Visual Studio,Multiple times a day,1-2 hours per week,Cats,Windows 10,Yes,"501 - 1,000",Multiple times a day,I want to be a better developer,On-the-job training; Part-time program (e.g. night school); Masters Degree in Computer Science (or related field),I am not interested in new job opportunities,Salary; Quality of colleagues; Remote working option,Writing cover letters,20%,Be more flexible about interview scheduling; Introduce me to the team,Star Wars; Star Trek,Agree completely,Agree completely,Agree completely,Agree completely,Agree somewhat,Disagree completely,Neutral,Disagree completely,Disagree somewhat,Disagree completely,This is somewhat important,This is somewhat important,I don't care about this,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,This is somewhat important,Poor team dynamics; Poor scheduling; Unrealistic expectations,To get help for my job; To give help to others; To receive help on my personal projects; Beacause I love to learn
