United States,35-39,Male,Spaces,11+ years,Quality Assurance,Mac OS X,,,,,,,,,,,,,,,,Go,,,,Java,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Go,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No formal training; I'm self-taught,On-the-job training,,,,,,,,,,"$80,000 - $100,000",90000,Employed full-time,Internet,I'm somewhat dissatisfied with my job,I can recommend or request products,I rarely work remote,No,I am open to new job opportunities,,,,,,,,,,,,,Quality of colleagues,,,Building something that matters,Remote working options,,Very important,Finding time to job search,,Searching for a job that seems interesting,,,,The interview process,Rarely,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Tolerate,I don't have an account,I don't have an account,Tolerate,Great,Tolerate,Hate,Message is personalized,,,Team I would be working with isædescribed,,,,,,,Company name,,,,,,Hate,Tolerate,Great,Great,Great,,,Offer remote interviews (ie. via video conference),,Introduce me to the team,,,Fewer brainteasers,,No spam from recruiters,It's a jobs site specificallyæfor programmers,,,,,2,2-5 hours per week,Multipleætimes a day,Sublime Text,,Dark,Git,,,,,,,,,,,Git,,To get help for my job,,,,,,,Because I love to learn,,Always,,,,,I feel a sense of responsibility to the developer community,,,
United States,35-39,Male,Spaces,11+ years,Quality Assurance,Windows 7,,,,,,,,C#,,,,,,,,,,,,Java,,,,,,,,,,,,,,,,,,SQL,,,,,,,,,,,,,C#,,,,,,,,,,,,Java,JavaScript,,,,,,,,,R,,Ruby,,,,,,SQL,,,,,,,,On-the-job training,"Intensive code ""boot-camp"" or night school",,,,,,,,,"$100,000 - $120,000",110000,Employed full-time,Internet,I love my job,I can recommend or request products,I rarely work remote,Yes,I am open to new job opportunities,,,,,,,,,,Opportunity for advancement,,Office location,,Company culture,,,,,Neutral - I don't mind working in the office or remotely,,,,,Writing my CV and keeping it updated,Taking time off work to interview,The interview process,About once a week,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Tolerate,Tolerate,I don't have an account,,Tolerate,Tolerate,Hate,Message is personalized,,,Team I would be working with isædescribed,,,,Stack Overflow Careers Company Page is linked,Salary,Benefits,Company name,,,,People I would be working with,,Tolerate,Tolerate,Great,Great,Tolerate,Show meæmore live code,,,,,Offer me a decent cup of coffee,,Fewer brainteasers,,,It's a jobs site specificallyæfor programmers,Goodæselection of relevant jobs,,Because the jobs ads are right there on Stack Overflow,,4,None,Multipleætimes a day,NotePad++,,Light,Git,,,,,,,,,,,Git,,To get help for my job,To give help to others,,,,,,Because I love to learn,,Usually,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,It feels good to demonstrate my expertise.,,,,,
Norway,30-34,Male,Spaces,1 - 2 years,Quality Assurance,Windows 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Visual Basic,,,,,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,,,,,,,,,,,,,,Visual Basic,,,,,,,,,,Some college coursework in Computer Science (or related field) but no degree,,,,Other,"$60,000 - $80,000",70000,Employed full-time,Manufacturing,I'm somewhat dissatisfied with my job,I can recommend or request products,I rarely work remote,No,I am open to new job opportunities,,,,,,,,,,,,Office location,,Company culture,,,,Flexible work hours,Somewhat important,Finding time to job search,Finding an open job that I'm qualified for,,,,,,Never,I wish more recruiters contacted me!,Great,Tolerate,I don't have an account,Great,Great,Tolerate,Tolerate,,,,Team I would be working with isædescribed,Company culture is described,,Benefits / perks of the work environment are described,,Salary,Benefits,,,Office location,,People I would be working with,,Tolerate,Great,Great,Great,Great,,,,Introduce me to the boss,Introduce me to the team,,,Fewer brainteasers,,,,,,,,3,2-5 hours per week,Once a week,NotePad++,,I don't use an IDE,,,,,,,,,,I don't use source control,,,,To get help for my job,,,,,,To receive help onæmy personal projects,Because I love to learn,,Usually,,My answer will help lots of people who have the same problem in the future,It feels good to demonstrate my expertise.,,,,,"I don't answer much (or at all), but I want to answer more"
United States,30-34,Male,Tabs,2 - 5 years,Quality Assurance,Mac OS X,,,,,,,,,,,,,,,,,,,iOS,,,,,,,,,PHP,,,,,,,,,,,,,,,,,,,,,,,C#,,,,,,,,,,,iOS,,,,,,,,,PHP,,,,,,,,,,,,,,Windows Phone,,,No formal training; I'm self-taught,,,,,,,,,,,"$40,000 - $60,000",50000,Employed full-time,Manufacturing,,I have no say in purchasing what I need or want at work,Never,No,I am open to new job opportunities,,,,Health insurance,,,,,,,,Office location,Quality of colleagues,,,,,,Neutral - I don't mind working in the office or remotely,Finding time to job search,Finding an open job that I'm qualified for,,,Writing my CV and keeping it updated,,,Never,I wish more recruiters contacted me!,Great,Tolerate,I don't have an account,Great,Tolerate,I don't have an account,I don't have an account,Message is personalized,,Stack Overflow activity is mentioned,,,,,,,Benefits,,,Office location,Job title,,Details about the product or project I'd be working on,Tolerate,Great,Great,Great,Great,,,,Introduce me to the boss,Introduce me to the team,,,,Prepare me for who I will be speaking with,No spam from recruiters,It's a jobs site specificallyæfor programmers,Goodæselection of relevant jobs,,,,5,10-20 hours per week,Multipleætimes a day,,"PHP Storm, Xcode, Visual Studio",Dark,Git,,,,,,,,,,,Git,,,To give help to others,,,,,To receive help onæmy personal projects,,,Sometimes,It feels good to help a programmer in need,,,,I feel a sense of responsibility to the developer community,,,
United States,51-60,Male,Spaces,11+ years,Quality Assurance,Windows 7,,,,,,C++,,,,,,,,,,,,,,,,,,,,,,,,,,Ruby,,,,,,,,,,,,,,,,,,C++11,,,,,,,,,,,,,,,,,,,,,,,,,Ruby,,,,,,,,Swift,,,,,,On-the-job training,,,,,,Bachelor of Science in Computer Science (or related field),,,,"$120,000 - $140,000",130000,Employed full-time,Manufacturing,I love my job,I can recommend or request products,I rarely work remote,No,I am not interested in other job opportunities,,,,,,,,,Work/life balance,,,Office location,,,,Building something that matters,,,Neutral - I don't mind working in the office or remotely,,Finding an open job that I'm qualified for,,,,Taking time off work to interview,The interview process,About once a week,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,Great,I don't have an account,Hate,Great,Tolerate,Hate,Message is personalized,,Stack Overflow activity is mentioned,,Company culture is described,,,,,,,,,,,Details about the product or project I'd be working on,Tolerate,Great,Great,Great,Great,Show meæmore live code,,,,,,,Fewer brainteasers,Prepare me for who I will be speaking with,,It's a jobs site specificallyæfor programmers,Goodæselection of relevant jobs,,Because the jobs ads are right there on Stack Overflow,,2,1-2 hours per week,Once a day,,RubyMine,Light,Git,,,,,,,,,,,Git,,To get help for my job,To give help to others,,,To demonstrate that I'm good at what I do,,,Because I love to learn,,Usually,It feels good to help a programmer in need,My answer will help lots of people who have the same problem in the future,It feels good to demonstrate my expertise.,Demonstrating my expertise will benefit me,I feel a sense of responsibility to the developer community,,,
Guatemala,25-29,Male,Tabs,2 - 5 years,Quality Assurance,Ubuntu,,Android,,,,,,,,,,,,,,,,,,Java,JavaScript,,,,,,,PHP,,,,,,,,,,,,,,,,,Android,,AngularJS,,,,,,,Cordova,,,,,,,,,Java,,,,,Node.js,,,,,,,,,,,,,,,,,,,,,,,,,,,Bachelor of Science in Computer Science (or related field),,,,"Less than $20,000",10000,Employed full-time,Media / Advertising,I'm somewhat satisfied with my job,I have no say in purchasing what I need or want at work,Never,No,I am actively looking for a new job,,,,,,,Company size,,,Opportunity for advancement,,,,,,,,Flexible work hours,Neutral - I don't mind working in the office or remotely,,,,,Writing my CV and keeping it updated,Taking time off work to interview,The interview process,Rarely,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,Tolerate,I don't have an account,Tolerate,I don't have an account,Hate,Tolerate,Message is personalized,,,,,Salary information is provided,Benefits / perks of the work environment are described,,,Benefits,,,,Job title,,Details about the product or project I'd be working on,Hate,Tolerate,Tolerate,Great,Tolerate,Show meæmore live code,Be more flexible about interview scheduling,,,,,Show me the space in which I will work,,,,,,,,,1,1-2 hours per week,Multipleætimes a day,Sublime Text,,Dark,Git,,SVN,,,,,,,,,Git,,To get help for my job,,,,,,To receive help onæmy personal projects,,,Sometimes,,,,,I feel a sense of responsibility to the developer community,I have no idea why I answer but I do it anyway,,
Ukraine,25-29,Male,Spaces,1 - 2 years,Quality Assurance,Ubuntu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Python,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scala,,,,,,,,,,No formal training; I'm self-taught,On-the-job training,,,,,,,,,,,,Employed full-time,Media / Advertising,I love my job,I have no say in purchasing what I need or want at work,I rarely work remote,Yes,I am open to new job opportunities,Salary,,Ability to make or influence important decisions,,,Tech stack,,,,,,,,,,,,,Somewhat important,,,,Interesting companies rarely respond,Writing my CV and keeping it updated,,,Several times a day,I wish more recruiters contacted me!,Great,Great,,,,,,Message is personalized,,,,,Salary information is provided,Benefits / perks of the work environment are described,,Salary,,,Tech stack,Office location,,,,,,,Great,Great,,,,Introduce me to the boss,,,,,,,It's a jobs site specificallyæfor programmers,Goodæselection of relevant jobs,,,,1,5-10 hours per week,Once a day,Sublime Text,,Dark,Git,,,,,,,,,,,Git,,To get help for my job,,,,,,,,,Always,It feels good to help a programmer in need,,,,,,,
United States,25-29,Male,Tabs,1 - 2 years,Quality Assurance,Windows 7,,,,,C,,,,,,,,,,,,,,,Java,,,,,,,,PHP,Python,,,,,,,,,,,,,,,,Android,,,,,,,,,,,,,,,,,,,JavaScript,,,,,,,,Python,,,,,,,,,,,,,,,,No formal training; I'm self-taught,On-the-job training,"Intensive code ""boot-camp"" or night school","Online class (ie. Coursera, Codecademy, Khan Academy, etc.)",,,Some college coursework in Computer Science (or related field) but no degree,,,,,"$60,000 - $80,000",70000,Employed full-time,Media / Advertising,I'm somewhat satisfied with my job,I have no say in purchasing what I need or want at work,I rarely work remote,Yes,I am not interested in other job opportunities,Salary,,,,,,,,Work/life balance,,,,,Company culture,,,,,Neutral - I don't mind working in the office or remotely,,,,,Writing my CV and keeping it updated,Taking time off work to interview,,About once a week,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2-5 hours per week,Multipleætimes a day,,PyCharm,Dark,Git,,,,,,,,,,,Git,,To get help for my job,To give help to others,,,,To communicate with others like me,To receive help onæmy personal projects,Because I love to learn,,Usually,,,,Demonstrating my expertise will benefit me,I feel a sense of responsibility to the developer community,,,"I don't answer much (or at all), but I want to answer more"
United States,30-34,Male,It depends,2 - 5 years,Quality Assurance,Windows 7,,,,,,,,C#,,,,,,,,,,,,,JavaScript,,,,,,,,Python,,,,,,,Sharepoint,,SQL,SQL Server,,,,,,,,,,,,C#,,,,,,,,Go,,,,,JavaScript,,,,,,,,,,,,,,,,,,,,,,,,No formal training; I'm self-taught,On-the-job training,,"Online class (ie. Coursera, Codecademy, Khan Academy, etc.)",,,Some college coursework in Computer Science (or related field) but no degree,,,,,"$60,000 - $80,000",70000,Employed full-time,Media / Advertising,I'm somewhat satisfied with my job,I can recommend or request products,I rarely work remote,Yes,I am not interested in other job opportunities,Salary,,,,,,,,,,,Office location,Quality of colleagues,,,,,,Somewhat important,Finding time to job search,,,Interesting companies rarely respond,,,,About once a week,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Great,Great,Hate,Hate,Tolerate,Hate,Hate,,Code or projects I've worked on are referenced,,Team I would be working with isædescribed,,Salary information is provided,,,Salary,,Company name,,Office location,,People I would be working with,Details about the product or project I'd be working on,Tolerate,Tolerate,Great,Great,Great,,,,Introduce me to the boss,Introduce me to the team,,Show me the space in which I will work,,,,It's a jobs site specificallyæfor programmers,,,,,3,2-5 hours per week,Once a day,NotePad++,,Dark,,,,,,TFS,,,,,,TFS,,To get help for my job,To give help to others,,,,,,,,Usually,It feels good to help a programmer in need,,It feels good to demonstrate my expertise.,,,,,"I don't answer much (or at all), but I want to answer more"
United States,40-50,Female,Spaces,6 - 10 years,Quality Assurance,Ubuntu,,,,,,,,,Cassandra,,,,,,,,,,,,JavaScript,,,,,,,,Python,,Redis,,,,,,,SQL,SQL Server,,,,,,,,,,,,,Cassandra,,,,,,,,Hadoop,,,,,,,,,,,,Python,,Redis,,,,,,Spark,SQL,SQL Server,,,,,,,,,,,,Some college coursework in Computer Science (or related field) but no degree,,,,,"$80,000 - $100,000",90000,Employed full-time,Media / Advertising,I'm neither satisfied nor dissatisfied with my job,I can recommend or request products,I rarely work remote,No,I am open to new job opportunities,,,,,,Tech stack,,,,,,,,Company culture,,Building something that matters,,,Somewhat important,Finding time to job search,,Searching for a job that seems interesting,,,Taking time off work to interview,,Rarely,"I wish fewer recruiters would contact me, or at least wereŒæmore selective",Tolerate,Great,I don't have an account,Tolerate,I don't have an account,Hate,Hate,,,,Team I would be working with isædescribed,Company culture is described,,,,,,,Tech stack,,,People I would be working with,Details about the product or project I'd be working on,Tolerate,Hate,Tolerate,Great,Great,,,,Introduce me to the boss,,,,Fewer brainteasers,Prepare me for who I will be speaking with,,,,,,,4,10-20 hours per week,Multipleætimes a day,Vim,,Dark,Git,,SVN,,,,,,,,,Git,,To get help for my job,,,,,,To receive help onæmy personal projects,Because I love to learn,,Usually,,,,,,,,"I don't answer much (or at all), but I want to answer more"
Canada,35-39,Male,Tabs,11+ years,Quality Assurance,Other Linux,centos,,Arduino / Raspberry Pi,,,,,,,,,,"Cloud (AWS, GAE, Azure, etc.)",,,,Hadoop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arduino / Raspberry Pi,,,,,,,,,,,,,,Hadoop,,,Java,,,,MongoDB,,,,,,,,,,,,,,,,,,,,,,,,"Online class (ie. Coursera, Codecademy, Khan Academy, etc.)",,Industry certification program,Some college coursework in Computer Science (or related field) but no degree,,,,,"$80,000 - $100,000",90000,Employed full-time,Other (please specify),I'm neither satisfied nor dissatisfied with my job,I can recommend or request products,Full-time Remote,No,I am not interested in other job opportunities,Salary,,,,,Tech stack,,,,,,,Quality of colleagues,,,,,,Very important,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
