,collector,country,un_subregion,so_region,age_range,age_midpoint,gender,self_identification,occupation,occupation_group,experience_range,experience_midpoint,salary_range,salary_midpoint,big_mac_index,tech_do,tech_want,aliens,programming_ability,employment_status,industry,company_size_range,team_size_range,women_on_team,remote,job_satisfaction,job_discovery,dev_environment,commit_frequency,hobby,dogs_vs_cats,desktop_os,unit_testing,rep_range,visit_frequency,why_learn_new_tech,education,open_to_new_job,new_job_value,job_search_annoyance,interview_likelihood,how_to_improve_interview_process,star_wars_vs_star_trek,agree_tech,agree_notice,agree_problemsolving,agree_diversity,agree_adblocker,agree_alcohol,agree_loveboss,agree_nightcode,agree_legacy,agree_mars,important_variety,important_control,important_sameend,important_newtech,important_buildnew,important_buildexisting,important_promotion,important_companymission,important_wfh,important_ownoffice,developer_challenges,why_stack_overflow
26755,Facebook,United States,North America,North America,30-34,32.0,Male,Developer; Engineer; Programmer; Sr. Developer; Expert; Full-stack Developer; Full Stack Overflow Developer,other,,6 - 10 years,8.0,"$120,000 - $130,000",125000.0,4.93,"Cassandra; Cloud (AWS, GAE, Azure, etc.); Hadoop; Java; JavaScript; Redis; Ruby; SQL",Cassandra; Java,No,7.0,Employed full-time,Manufacturing,"5,000-9,999 employees",1-4 people,1,I rarely work remotely,I'm somewhat satisfied with my job,A friend referred me,NetBeans,Multiple times a day,1-2 hours per week,,Other Linux,No,"5,001 - 10,000",Multiple times a day,I'm curious,Masters Degree in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Work/life balance; Opportunity for advancement; Job title; Company culture; Building something that's significant; Building something that's innovative,Finding an open job that I'm qualified for,90%,Be more flexible about interview scheduling; Fewer brainteasers; Prepare me for who I will be speaking with,Star Wars,Neutral,Agree somewhat,Agree somewhat,Neutral,Disagree somewhat,Disagree somewhat,Neutral,Agree somewhat,Agree somewhat,Disagree somewhat,I don't care about this,This is somewhat important,I don't care about this,This is very important,This is very important,This is somewhat important,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,Inefficient development processes; Poor scheduling; Unrealistic expectations,To get help for my job; To give help to others; To communicate with others like me
26757,Facebook,United States,North America,North America,20-24,22.0,Male,Developer; Programmer; Manager; Full-stack Developer; Hacker,Student,Student,2 - 5 years,3.5,"Less than $10,000",5000.0,4.93,C++; Node.js,Arduino / Raspberry Pi; C#; Haskell; Python; Ruby,Yes,9.0,I'm a student,,,,,,,,Atom; Emacs,A couple times a week,1-2 hours per week,Dogs,Ubuntu,Other (please specify),101 - 500,Once a day,I want to be a better developer,"I'm self-taught; On-the-job training; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.); Some college coursework in Computer Science (or related field)",I am actively looking for a new job,Salary; Health insurance; Industry; Work/life balance; Office location; Quality of colleagues; Company culture; Building something that's significant; Flexible work hours; Building something that's innovative,Writing cover letters,80%,Introduce me to the team,Star Wars; Star Trek,Agree somewhat,Agree somewhat,Agree completely,Neutral,Disagree somewhat,Disagree completely,Agree somewhat,Agree somewhat,Agree somewhat,Disagree completely,This is very important,This is somewhat important,This is very important,This is very important,This is somewhat important,This is very important,This is very important,This is very important,This is very important,This is somewhat important,Poor team dynamics; Fragile code base; Poor scheduling; Unrealistic expectations; Poor documentation; Corporate policies; Outdated technologies; Non-technical management; Interacting with non-technical people,To get help for my job; To give help to others; whyso_onlinepresence; To discover new job opportunities; Beacause I love to learn
26758,Facebook,United States,North America,North America,20-24,22.0,Male,Developer; Engineer; Programmer; Expert; Full-stack Developer,Full-stack web developer,Full-stack web developer,2 - 5 years,3.5,"$50,000 - $60,000",55000.0,4.93,C++; C#; F#; Java; JavaScript; Python; SQL; SQL Server; Visual Basic,"C++; C#; Clojure; Cloud (AWS, GAE, Azure, etc.); F#; Haskell; Java; JavaScript; Node.js; Python; Rust; SQL; SQL Server; Swift; Visual Basic",Other (please specify),10.0,Employed full-time,Other (please specify),"10,000+ employees",20+ people,3,I rarely work remotely,I'm somewhat satisfied with my job,Other,Notepad++; Eclipse; Visual Studio,Multiple times a day,20+ hours per week,Dogs,Windows 10,Yes,2 - 100,Multiple times a day,I'm curious,"I'm self-taught; On-the-job training; Full-time, intensive program (e.g. ""boot-camp""); Some college coursework in Computer Science (or related field); B.A. in Computer Science (or related field)","I'm not actively looking, but I am open to new opportunities",Job title; Office location; Company reputation,Interesting companies rarely respond to me,80%,Introduce me to the boss; interview_coffee; Fewer brainteasers; Prepare me for who I will be speaking with,Star Wars,Agree completely,Agree completely,Agree completely,Agree completely,Agree somewhat,Agree completely,Neutral,Agree completely,Agree completely,Disagree completely,This is very important,This is very important,I don't care about this,This is very important,This is very important,This is somewhat important,This is very important,This is very important,I don't care about this,This is somewhat important,Poor documentation; Outdated technologies; Changing requirements,To get help for my job; To receive help on my personal projects; Beacause I love to learn
26789,Facebook,United States,North America,North America,25-29,27.0,Male,Developer; Engineer; Full-stack Developer,Mobile developer - iOS,"Mobile Dev (Android, iOS, WP & Multi-Platform)",Less than 1 year,0.5,,,4.93,iOS; JavaScript; Node.js; Objective-C; Swift,Android; iOS; JavaScript; Node.js,No,7.0,Freelance / Contractor,I'm a student,1-4 employees,1-4 people,1,Full-time remote,I love my job,Self-employed - I created my own job,Atom; Android Studio; NetBeans; Xcode,A couple times a week,10-20 hours per week,Dogs,Mac OS X,I don't know,I'm not sure,Multiple times a day,To pursue career goals,"Online class (e.g. Coursera, Codecademy, Khan Academy, etc.); Mentorship program (e.g. Flatiron School, GDI, etc.); B.S. in Computer Science (or related field)","I'm not actively looking, but I am open to new opportunities",Tech stack; Work/life balance; Quality of colleagues,The interview process,70%,Show me more live code; Introduce me to the team; Fewer brainteasers,Star Wars; Star Trek,Agree completely,Agree somewhat,Agree completely,Agree somewhat,Disagree completely,Disagree completely,Agree completely,Agree completely,Disagree somewhat,Agree completely,This is somewhat important,This is very important,This is somewhat important,I don't care about this,This is very important,This is very important,This is very important,This is somewhat important,This is very important,This is somewhat important,Fragile code base; Outdated technologies; Non-technical management,To get help for my job
26790,Facebook,United States,North America,North America,20-24,22.0,Male,Developer; Full-stack Developer,,,,,,,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26796,Facebook,United States,North America,North America,20-24,22.0,Prefer not to disclose,Developer; Programmer,Student,Student,Less than 1 year,0.5,Unemployed,,4.93,C++; Java; Python,C++; Java,Yes,5.0,Unemployed,,,,,,,,Notepad++; Eclipse,A few times a month,5-10 hours per week,Cats,Windows 10,I don't know,I don't have an account,Multiple times a day,To pursue career goals,I'm self-taught,"I'm not actively looking, but I am open to new opportunities",Salary; Company reputation; Flexible work hours; Building something that's innovative,The interview process,50%,Show me more live code; Show me the space in which I will work; Fewer brainteasers; Prepare me for who I will be speaking with,,Neutral,Agree somewhat,Agree somewhat,Agree somewhat,Disagree completely,Disagree completely,Neutral,Neutral,Disagree completely,Disagree somewhat,This is somewhat important,This is somewhat important,This is somewhat important,This is very important,This is very important,This is very important,This is somewhat important,This is very important,This is very important,I don't care about this,Unrealistic expectations; Poor documentation; Corporate policies; Interacting with non-technical people; Interacting with stupid people; Unspecific requirements; Trying to be nice,To receive help on my personal projects; Beacause I love to learn
26804,Facebook,United States,North America,North America,20-24,22.0,Male,Developer; Engineer; Programmer; Rockstar; Ninja; Guru; Expert; Hacker,Student,Student,1 - 2 years,1.5,"$20,000 - $30,000",25000.0,4.93,C++; Java; SQL,"Android; C; C++; Cloud (AWS, GAE, Azure, etc.); Java; JavaScript; MongoDB; Node.js; Salesforce; SQL",Yes,9.0,I'm a student,,,,,,,,Notepad++; Vim; Android Studio; Eclipse,A few times a month,2-5 hours per week,Other (please specify),Windows 10,Yes,"1,001 - 5,000",Multiple times a day,To keep my skills up to date,On-the-job training; Some college coursework in Computer Science (or related field); B.S. in Computer Science (or related field); Masters Degree in Computer Science (or related field),I am actively looking for a new job,Salary; Work/life balance; Building something that's innovative,Writing cover letters,80%,Be more flexible about interview scheduling; Offer remote interviews (e.g. via video conference); Show me the space in which I will work,,Agree completely,Agree completely,Agree completely,Agree somewhat,Agree completely,Disagree completely,Neutral,Agree somewhat,Agree somewhat,Disagree completely,This is somewhat important,This is very important,This is somewhat important,This is very important,This is very important,This is somewhat important,This is somewhat important,This is somewhat important,This is very important,I don't care about this,Inefficient development processes; Fragile code base; Unrealistic expectations,To get help for my job; whyso_onlinepresence; To discover new job opportunities; To receive help on my personal projects; Beacause I love to learn
26829,Facebook,United States,North America,North America,50-59,54.5,Female,Engineer,DevOps,DevOps,11+ years,13.0,"$80,000 - $90,000",85000.0,4.93,Ruby; SharePoint; SQL Server,Python; Ruby; SQL Server,Yes,1.0,Employed full-time,Media / Advertising,100-499 employees,1-4 people,1,Full-time remote,I'm somewhat satisfied with my job,A friend referred me,Sublime; Vim; Xcode,A few times a month,None,Other (please specify),Mac OS X,I don't know,I'm not sure,Once a week,To keep my skills up to date,"I'm self-taught; On-the-job training; Online class (e.g. Coursera, Codecademy, Khan Academy, etc.)","I'm not actively looking, but I am open to new opportunities",Salary; Building something that's significant; Remote working option,Writing my CV and keeping it updated,10%,Fewer brainteasers; Prepare me for who I will be speaking with,Star Trek,Agree completely,Agree completely,Agree completely,Agree completely,Agree completely,Neutral,Agree somewhat,Disagree completely,Disagree somewhat,Disagree somewhat,This is somewhat important,This is very important,This is somewhat important,This is very important,This is very important,This is very important,This is somewhat important,This is very important,This is very important,I don't care about this,Changing requirements; Limited resources,Because I can't do my job without it; To communicate with others like me; Beacause I love to learn
26830,Facebook,United States,North America,North America,30-34,32.0,Male,Developer; Programmer; Sr. Developer; Full-stack Developer,,,,,,,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26836,Facebook,United States,North America,North America,40-49,44.5,Male,Developer; Hacker,Full-stack web developer,Full-stack web developer,2 - 5 years,3.5,"$40,000 - $50,000",45000.0,4.93,AngularJS; C#; JavaScript; SharePoint; SQL; SQL Server,C#; JavaScript; Python; SQL Server,No,5.0,Employed full-time,Consulting,20-99 employees,5-9 people,0,Part-time remote,I love my job,A friend referred me,Notepad++; Visual Studio,Multiple times a day,5-10 hours per week,Cats,Windows 10,Yes,I'm not sure,Multiple times a day,I want to be a better developer,Some college coursework in Computer Science (or related field),"I'm not actively looking, but I am open to new opportunities",Company reputation; Building something that's significant; Flexible work hours,Writing cover letters,10%,Show me more live code; Introduce me to the team; Prepare me for who I will be speaking with,Star Wars,Agree somewhat,Agree somewhat,Agree completely,Agree completely,Neutral,Disagree completely,Agree completely,Agree completely,Agree completely,Neutral,This is very important,This is very important,I don't care about this,This is very important,This is very important,This is very important,This is very important,This is somewhat important,This is very important,This is somewhat important,Inefficient development processes; Fragile code base; Poor documentation,To get help for my job; To give help to others; Because I can't do my job without it; Beacause I love to learn
